product_id,title,universe,image_url,bullet_points,min_rank_search,avg_rank_search,min_rank_category,avg_rank_category,retailer_category_node,retailer_brand_name,description_filled,source_product_id
B0CDE123456,HydraBoost Electrolyte Powder | 14 oz | 110 Servings | Advanced Hydration Formula | Vegan | Sugar-Free | Natural Berry Flavor,snacks & sweets,[],"[""ADVANCED ELECTROLYTE BLEND: Replenishes essential electrolytes like sodium, potassium, and magnesium for optimal hydration."", ""DELICIOUS BERRY FLAVOR: A refreshing and natural berry taste that mixes easily into your favorite beverage."", ""VEGAN & SUGAR-FREE: Formulated with plant-based ingredients and contains no added sugar, perfect for keto and low-carb diets."", ""ENHANCED ABSORPTION: Contains a unique mineral complex to support efficient nutrient uptake."", ""CLEAN INGREDIENTS: Free from artificial flavors, colors, and preservatives.""]",65.0,62.0,10.0,12.0,Health & Household > Diet & Sports Nutrition > Sports Nutrition > Electrolyte Replacements,HydraBoost,"HydraBoost Electrolyte Powder delivers advanced hydration with a blend of essential minerals. Enjoy the natural berry flavor in a vegan, sugar-free formula designed for superior electrolyte replenishment.",B0BPVKSP8R
B0FGHI78901,Vitality Electrolyte Mix | 12 oz | 90 Servings | Performance Hydration Powder | Vegetarian | Keto Approved | Citrus Burst,snacks & sweets,[],"[""PERFORMANCE HYDRATION: Designed to support active lifestyles by restoring vital electrolytes lost during strenuous activity."", ""CITRUS BURST FLAVOR: A zesty and invigorating citrus taste that makes staying hydrated enjoyable."", ""VEGETARIAN & KETO APPROVED: Suitable for vegetarian diets and a great addition to keto and low-carb lifestyles."", ""ESSENTIAL MINERAL SUPPORT: Provides a balanced mix of sodium, potassium, magnesium, and calcium."", ""PURE & POTENT FORMULA: Crafted with high-quality ingredients for maximum effectiveness and purity.""]",55.0,57.0,6.0,7.0,Health & Household > Diet & Sports Nutrition > Sports Nutrition > Electrolyte Replacements,Vitality Labs,Vitality Electrolyte Mix offers peak performance hydration with its potent blend of essential minerals in a refreshing Citrus Burst flavor. This vegetarian and keto-approved powder is perfect for anyone looking to optimize their hydration.,B0BPVKSP8R
B08YND7YXC3,"Hydration Electrolyte Drink Mix Sticks | Natural & Zero Sugar Formula | Rapid Absorption for Athletes | Portable Hydration Aid | Citrus Burst, 12 Pack",breakfast cereal,[],"[""Rapid Rehydration: Experience quick replenishment of vital electrolytes with our advanced formula, designed to restore your body's balance after intense workouts or long days. Superior absorption compared to standard powders."", ""On-the-Go Hydration Solution: These convenient single-serving sticks easily dissolve in water, making them perfect for your gym bag, backpack, or office. Maintain optimal hydration wherever life takes you."", ""Clean & Healthy Ingredients: Enjoy a refreshing taste without the sugar. Our zero-sugar electrolyte sticks are keto-friendly and made with natural flavors and sweeteners for guilt-free hydration."", ""Performance-Focused Formula: Developed with athletes in mind, our hydration sticks support peak physical performance and faster recovery by providing essential minerals in an easily digestible liquid form."", ""Taste the Difference: A revitalizing Citrus Burst flavor that makes staying hydrated a pleasure, not a chore.""]",25.0,40.0,10.0,20.0,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,HYDRATEPRO,"HYDRATEPRO's electrolyte drink mix sticks offer rapid rehydration and essential mineral replenishment. This zero-sugar, natural formula is perfect for athletes and active individuals seeking convenient, on-the-go hydration.",B08YND6YC3
B08YND8ZXD3,"Electrolyte Replenishment Tablets | Advanced Hydration Formula | Sugar-Free & Vegan Electrolytes | Fast Acting Liquid Concentrate | Berry Blast, 20 Tablets",breakfast cereal,[],"[""Fast-Acting Electrolyte Tablets: Our concentrated tablets dissolve quickly in water to deliver a potent blend of electrolytes for rapid rehydration and muscle support."", ""Sugar-Free & Vegan Certified: Enjoy a clean and healthy hydration option. These tablets are completely sugar-free, vegan, and free from artificial colors or flavors."", ""Convenient Travel Hydration: Compact and easy to carry, these tablets are ideal for travel, hiking, or busy days when staying hydrated is crucial. Just drop, dissolve, and drink."", ""Scientifically Balanced Formula: Engineered to restore crucial electrolytes lost through sweat, aiding in muscle function and preventing dehydration for optimal athletic performance."", ""Delicious Berry Blast Flavor: A refreshing and enjoyable way to meet your hydration needs.""]",30.0,45.0,15.0,25.0,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,ENDURANCEPLUS,"ENDURANCEPLUS offers fast-acting electrolyte replenishment tablets in a convenient, sugar-free, and vegan formula. Perfect for athletes and active individuals seeking quick hydration and mineral support on the go.",B08YND6YC3
B09XYZ789AB,HydraCharge Powder Mix - Citrus Burst - Rapid Hydration Electrolyte Drink (6-Pack),pantry staples,[],"[""Replenish and rehydrate with 6 individual single-serve powder packets, each making 16.9 oz of electrolyte drink."", ""Scientifically formulated blend of essential electrolytes including sodium, potassium, and magnesium for quick absorption."", ""Low sugar formula with natural citrus flavors and no artificial sweeteners."", ""Ideal for athletes, fitness enthusiasts, or anyone needing to recover from dehydration."", ""Supports optimal fluid balance and muscle function.""]",55.0,58.0,25.0,28.0,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,HydraCharge,HydraCharge Citrus Burst powder provides rapid electrolyte replenishment with a balanced mix of essential minerals and a refreshing natural citrus flavor. Enjoy fast rehydration without artificial additives.,B0BGR4FTZS
B08UVW123XY,Electrolyte Powder Packets - Berry Blast - Advanced Hydration & Recovery (6 Boxes of 10),pantry staples,[],"[""Contains 6 boxes, each with 10 convenient single-serving powder packets for easy on-the-go hydration."", ""Formulated with a comprehensive 6-electrolyte matrix to restore essential minerals lost through sweat."", ""Delicious Berry Blast flavor, made with real fruit extracts and free from artificial colors or preservatives."", ""Supports sustained energy levels and aids in post-exercise recovery."", ""Lower in sugar compared to traditional sports drinks, focusing on effective hydration.""]",48.0,50.0,20.0,22.0,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,ZenithFuel,ZenithFuel Berry Blast electrolyte powder offers advanced hydration with a superior blend of electrolytes and a natural berry flavor. Perfect for active individuals seeking efficient recovery and fluid balance.,B0BGR4FTZS
B08XY98765Z,"EnduroFuel Advanced Electrolyte Tabs - High Performance Hydration for Endurance Athletes - Zero Sugar, Natural Flavors - 20 Effervescent Tablets",snacks & sweets,[],"[""Optimized electrolyte blend including sodium, potassium, and magnesium to replenish vital minerals lost during intense activity."", ""Formulated for rapid absorption and sustained energy, helping to prevent cramps and fatigue."", ""Zero sugar and low calorie, perfect for clean fueling without the crash."", ""Refreshing natural fruit flavors with no artificial sweeteners or colors."", ""Convenient effervescent tablets dissolve quickly in water for on-the-go hydration.""]",15.0,22.0,5.0,8.0,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,EnduroFuel,"EnduroFuel Advanced Electrolyte Tabs provide high-performance hydration for endurance athletes. These zero-sugar, naturally flavored effervescent tablets are designed for rapid absorption and to replenish vital minerals.",B07L45RRK2
B09ABCDEF12,HydraCharge Pro Electrolyte Drink Mix - Bulk Tub - Rapid Rehydration Formula with Essential Minerals & Vitamins - Berry Blast Flavor - 60 Servings,snacks & sweets,[],"[""Scientifically formulated to restore hydration and electrolyte balance faster than water alone."", ""Contains a comprehensive mix of sodium, potassium, magnesium, and calcium, plus key B vitamins for energy metabolism."", ""Delicious Berry Blast flavor makes rehydration enjoyable during or after strenuous workouts."", ""Economical bulk tub provides 60 servings, offering great value for regular users."", ""Free from artificial colors and excessive sugar, suitable for a wide range of dietary needs.""]",25.0,30.0,8.0,12.0,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,HydraCharge Pro,HydraCharge Pro Electrolyte Drink Mix is a rapid rehydration formula designed to replenish essential minerals and vitamins. This bulk tub in Berry Blast flavor offers great value and is ideal for athletes and active individuals.,B07L45RRK2
B0C1D2E3F4G,"HydraFuel Electrolyte Powder Mix, Citrus Burst, 30 Single-Serve Packets",pantry staples,[],"[""Convenient powder packets for on-the-go hydration, each packet mixes with 16.9 oz of water."", ""Replenishes vital electrolytes including Sodium, Potassium, and Magnesium lost during intense activity."", ""Formulated for fast absorption to support rapid rehydration and muscle function."", ""Natural fruit flavors, no artificial colors or sweeteners."", ""Lower sugar content compared to many traditional sports drinks.""]",25.0,45.0,22.0,25.0,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,HydraFuel,HydraFuel Electrolyte Powder Mix provides a scientifically balanced blend of electrolytes designed for rapid rehydration. Perfect for athletes or anyone needing to quickly restore fluid and mineral balance.,B0BPN46JQN
B0E5F6G7H8I,"SportBoost Hydration Powder Sticks, Berry Blast, Makes 20 oz (Pack of 40)",pantry staples,[],"[""Pack of 40 individual powder sticks, each creating a 20 oz serving of electrolyte drink."", ""Contains a comprehensive electrolyte profile including Sodium, Potassium, and Calcium for optimal fluid balance."", ""Aids in efficient rehydration after strenuous workouts or prolonged physical activity."", ""Delicious Berry Blast flavor with no artificial preservatives."", ""Lower in sugar, offering a healthier alternative for electrolyte replenishment.""]",18.0,39.0,19.0,21.0,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,SportBoost,"SportBoost Hydration Powder Sticks are engineered for superior rehydration, delivering essential electrolytes to combat dehydration. Enjoy the refreshing berry flavor while supporting your body's recovery.",B0BPN46JQN
B08XYZ789MN,"Electrolyte Sparkling Water Variety Pack - 12 oz Cans, 4 Flavors (24 Count)",beverages,[],"[""Refreshing sparkling water infused with essential electrolytes."", ""Includes four popular fruit flavors: Lemon-Lime, Raspberry, Orange, and Mixed Berry."", ""Zero sugar and zero calories for guilt-free hydration."", ""Made with natural flavors and colors."", ""Convenient 12 oz cans, perfect for on-the-go refreshment.""]",65.0,62.0,15.0,18.0,"Grocery & Gourmet Food › Beverages › Bottled Beverages, Water & Drink Mixes › Sparkling Water",HydraSpark,"HydraSpark Electrolyte Sparkling Water offers a guilt-free, flavorful way to hydrate with essential electrolytes. This 24-count variety pack features four delicious fruit flavors in convenient 12 oz cans.",B0024NU5UQ
B09ABC456DEF,"Vitamina Enhanced Flavored Water - 16.9 oz Bottles, 3-Flavor Mix (20 Count)",beverages,[],"[""Naturally flavored water with added vitamins and antioxidants."", ""Variety pack contains: Strawberry Lemonade, Peach Mango, and Wild Berry."", ""Low calorie and sweetened with natural fruit extracts."", ""No artificial colors or preservatives."", ""Each bottle is 16.9 oz, ideal for individual servings.""]",58.0,59.0,20.0,22.0,"Grocery & Gourmet Food › Beverages › Bottled Beverages, Water & Drink Mixes › Flavored Water",AquaVita,AquaVita Vitamina Enhanced Flavored Water provides a refreshing and nutritious beverage option with added vitamins. This 20-count pack features three popular fruit-infused flavors in 16.9 oz bottles.,B0024NU5UQ
B0CLLMP890,HydrateMax Advanced Electrolyte Powder Sticks - Citrus Burst Flavor - 30 Count - Sugar-Free & Calorie-Free Hydration Mix,snacks & sweets,[],"[""Comprehensive Electrolyte Blend: Packed with essential electrolytes including Sodium, Potassium, Magnesium, and Calcium for optimal hydration and muscle function."", ""Zero Sugar, Zero Calories: Enjoy refreshing hydration without added sugars or calories, perfect for any diet or lifestyle."", ""Natural Citrus Burst Flavor: A delicious and invigorating citrus taste that makes staying hydrated a pleasure."", ""Convenient On-the-Go Packets: Individually sealed sticks, perfect for workouts, travel, or daily use. Simply mix with 16-20 oz of water."", ""Supports Active Lifestyles: Replenishes vital minerals lost through sweat to help maintain energy levels and prevent cramping.""]",15.0,22.0,5.0,8.0,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,HydrateMax,HydrateMax Advanced Electrolyte Powder Sticks provide a superior way to replenish your body's essential minerals. Our sugar-free Citrus Burst formula is designed for peak performance and everyday wellness.,B0CKLH8132
